customer_id,transaction_id,transaction_date,amount
4954,5587,17/07/2024,120.18
3096,2068,27/06/2022,171.77
3342,10020,22/10/2023,114.0
590,8661,13/05/2023,420.87
2289,2377,31/08/2023,96.76
1815,4726,03/07/2024,10.27
2234,575,31/12/2024,12.48
1594,2953,10/07/2023,277.63
1585,2851,19/12/2023,137.94
387,7912,13/03/2022,126.49
347,2010,23/05/2022,42.87
274,9990,09/07/2023,296.73
1851,8413,22/03/2023,393.71
2126,6609,11/02/2024,44.59
3771,1141,01/10/2022,313.21
3444,7185,31/05/2022,235.25
3939,7517,08/12/2023,329.71
3674,1145,15/02/2024,283.91
15,9364,05/08/2023,364.76
4734,273,07/04/2023,487.84
4197,7208,04/06/2022,12.34
1775,2760,21/04/2022,17.32
4676,6418,31/12/2022,342.9
278,6995,27/01/2024,383.1
2127,8545,26/10/2022,110.08
3107,8716,09/01/2024,392.26
4596,8264,27/09/2022,222.97
5002,3303,13/10/2023,308.34
1607,9608,11/02/2023,398.46
4993,4384,12/03/2023,117.02
3182,5793,22/02/2023,266.45
4653,471,05/04/2024,378.41
915,527,22/05/2023,394.89
529,2558,02/02/2022,39.75
4898,8759,09/10/2022,157.69
1962,4963,22/08/2024,296.54
4200,5937,16/06/2024,373.82
1782,9462,28/09/2023,293.77
4154,5883,05/09/2022,221.14
329,1619,17/07/2024,108.06
1310,1387,27/02/2023,451.4
3976,2687,02/12/2022,217.99
1792,6702,01/01/2025,381.61
385,3484,10/11/2022,153.73
4190,4568,24/03/2022,334.75
2049,9888,31/03/2022,169.32
5123,3187,02/04/2024,267.16
1666,481,27/06/2023,223.91
2448,10306,11/09/2023,179.89
4406,9796,15/03/2024,386.61
4772,2791,31/03/2022,475.22
4376,6179,29/03/2022,274.84
1001,2611,27/10/2023,203.41
2860,4288,05/08/2022,248.28
24,7929,25/03/2022,58.28
3805,4312,07/02/2022,226.28
5137,1830,03/06/2023,275.29
4071,9954,03/06/2023,171.63
628,5296,01/06/2023,478.63
2133,1633,03/11/2024,202.39
2380,8348,10/09/2024,363.95
2153,1669,10/04/2022,233.89
3693,7452,30/05/2023,278.97
67,10481,25/02/2022,52.31
4962,8410,13/02/2024,138.6
3430,5249,06/06/2022,469.75
912,7116,12/07/2024,69.64
2807,8859,08/03/2024,51.81
2218,1891,23/04/2022,466.92
1608,3985,05/05/2023,353.54
4295,2374,16/09/2024,151.65
1010,10120,25/12/2024,441.26
387,4812,16/03/2024,188.0
4364,10324,12/12/2022,495.17
625,6140,04/01/2024,390.92
3539,6193,06/12/2023,248.82
3127,10335,11/03/2023,266.25
2764,1769,19/01/2022,128.28
2632,4802,16/06/2022,281.53
1450,3072,07/01/2024,395.59
3297,2264,09/09/2022,114.06
4746,4688,23/07/2024,432.21
2819,72,06/11/2022,470.57
3778,6451,17/05/2022,375.8
4623,5643,20/07/2024,375.84
4738,7011,27/03/2024,330.68
4363,620,28/10/2022,202.16
2568,6761,10/02/2023,375.84
3122,8504,10/05/2023,419.47
465,10207,14/09/2024,456.41
3882,781,20/01/2024,330.21
301,8074,21/09/2023,379.61
4250,2600,19/09/2022,97.44
2136,4067,09/12/2022,475.13
4251,17,30/03/2024,137.45
524,7862,04/08/2024,64.0
871,5733,14/03/2023,271.31
4551,7389,23/09/2023,343.51
4958,1862,25/02/2024,303.68
377,806,15/03/2022,392.8
3315,9851,10/04/2023,95.43
323,10135,23/07/2022,244.97
2207,7373,09/01/2023,434.57
2812,4476,22/04/2024,198.79
4811,9513,23/08/2024,337.57
1393,9832,28/05/2023,262.7
1727,9368,31/10/2022,182.34
400,1780,27/03/2023,134.07
240,3495,22/02/2024,289.89
1310,4902,04/12/2022,266.31
1194,2763,17/01/2022,385.58
3338,6228,23/09/2023,98.1
2626,3598,13/11/2024,128.05
3425,79,15/06/2024,274.09
4942,3721,22/01/2023,472.08
4032,6538,18/12/2023,156.59
1202,10104,14/01/2024,447.85
337,6197,10/01/2023,489.73
2745,63,24/11/2022,487.8
4710,4342,09/04/2024,441.65
1286,7236,20/08/2022,304.12
1044,1846,19/05/2024,244.89
3771,3385,06/03/2022,294.71
3664,205,09/05/2024,169.44
1497,728,10/09/2022,347.95
217,2654,16/11/2022,297.41
343,10369,02/01/2023,384.02
5029,8484,09/12/2024,430.27
988,6109,10/06/2022,358.3
4149,3498,10/03/2022,404.58
1042,1541,29/11/2024,483.08
4516,4183,22/04/2023,488.3
2709,6840,18/04/2022,382.88
1582,7391,31/10/2024,227.91
78,9202,02/02/2022,304.69
674,1108,01/04/2022,168.68
1912,5915,16/01/2022,237.19
1379,3943,05/10/2023,58.5
430,1246,08/05/2023,413.64
2463,6976,10/06/2023,15.56
4683,3706,26/08/2022,190.59
1435,8923,14/09/2023,67.75
4218,7664,03/11/2024,15.48
4799,6436,07/04/2023,354.91
2994,6312,18/08/2022,114.76
1044,9446,02/01/2024,132.41
2165,7799,13/04/2024,83.0
75,8563,18/09/2023,461.83
2699,8073,17/12/2023,141.2
3321,2120,26/09/2023,220.75
2334,7279,04/04/2022,172.43
74,6002,10/10/2023,99.49
3012,8952,18/08/2024,261.48
2381,2595,20/11/2022,261.36
3292,6643,25/10/2023,200.13
2517,6782,30/11/2022,78.66
4523,2169,09/08/2024,367.4
4778,9644,26/02/2023,482.79
1672,8659,01/12/2023,106.3
1870,3222,05/02/2023,73.69
5044,9497,24/05/2023,71.35
4510,5802,28/12/2024,226.28
4515,6374,26/06/2024,480.11
4206,5231,11/01/2024,228.9
3760,7631,17/11/2022,448.12
3103,2364,01/08/2023,333.16
2400,1229,21/05/2022,472.68
1800,7398,08/05/2024,338.74
4437,4469,17/04/2023,121.42
2669,8246,29/09/2023,10.03
4836,1415,15/01/2023,214.69
2685,2299,24/01/2022,100.54
4912,634,03/12/2024,289.59
1173,6253,18/03/2024,188.77
3630,3494,13/02/2024,176.56
2627,6049,12/03/2023,378.23
2647,2834,15/08/2024,33.41
783,8419,25/03/2024,109.86
1859,6072,08/10/2024,427.92
3933,8943,22/02/2023,162.63
2460,2290,08/11/2022,335.76
5064,8488,09/09/2023,459.51
789,7921,11/04/2022,31.88
1695,4633,26/06/2022,442.19
306,8200,12/08/2023,258.79
3382,9459,06/02/2022,207.25
207,7977,16/07/2022,192.41
3521,6405,04/01/2025,416.9
175,9555,22/09/2024,40.1
3903,9024,20/08/2022,26.55
1075,3991,27/02/2023,73.99
4476,6944,14/07/2024,395.79
1248,7852,01/11/2023,38.02
374,4184,25/01/2024,260.61
2460,9481,28/01/2022,189.83
2796,2405,21/12/2024,10.72
2307,7543,10/03/2022,473.04
2298,2430,22/02/2023,325.08
2971,1040,08/03/2023,128.23
4082,2296,20/07/2024,161.11
1380,2326,22/08/2022,100.71
375,573,01/05/2022,306.27
1615,7397,15/11/2023,209.43
4706,864,24/10/2022,463.42
4581,328,04/06/2023,442.84
374,221,06/12/2024,161.17
1372,3151,09/02/2023,391.82
1225,10010,24/02/2024,454.11
4387,7930,03/12/2024,332.19
1586,8562,05/03/2024,282.45
1202,6122,12/10/2022,350.55
4743,1133,11/04/2024,73.09
3400,8295,20/06/2022,81.87
1695,153,29/01/2024,280.56
3821,2037,11/01/2025,359.32
802,9961,10/07/2024,405.12
2726,2165,30/06/2022,346.99
3405,2276,08/12/2024,377.37
3835,4138,06/06/2023,11.67
87,9242,13/01/2024,30.93
649,3530,16/03/2023,94.72
1282,327,09/10/2023,42.72
1996,459,13/04/2024,133.76
1056,2671,04/04/2023,218.99
2805,975,15/06/2024,384.0
3003,9109,23/05/2024,474.09
4794,7164,28/09/2023,388.82
2306,3223,17/08/2024,270.21
4485,10090,30/01/2024,454.01
4680,6991,26/11/2022,23.49
221,2448,30/04/2024,372.06
3644,4134,02/02/2024,236.77
914,748,02/03/2023,362.79
2004,3102,20/03/2024,396.78
4593,409,19/03/2023,181.84
3506,7340,25/12/2023,202.53
503,8136,05/12/2022,211.78
4569,588,01/08/2024,16.16
4469,3875,17/02/2023,186.0
5132,7705,07/08/2024,124.13
2153,1806,26/03/2022,440.11
2506,8114,25/03/2023,187.56
2811,4975,04/08/2023,457.92
3756,10421,17/09/2023,20.38
4789,5556,04/10/2024,429.67
2229,6017,07/11/2022,421.8
2967,233,23/05/2022,272.38
725,3377,24/09/2023,397.16
3588,4694,28/12/2023,291.31
4818,5392,13/08/2022,320.53
697,7866,30/11/2023,265.46
1704,4276,04/02/2022,470.95
3885,2806,23/12/2023,462.19
70,5029,22/07/2022,306.47
1718,888,02/05/2023,68.98
112,300,19/03/2024,89.43
4707,2357,07/12/2023,11.38
4287,10315,08/10/2023,355.4
4945,8815,11/03/2022,239.37
3585,302,09/03/2024,436.18
658,8870,21/11/2022,137.48
5022,388,28/06/2024,448.19
2849,9725,29/01/2023,300.98
2240,5223,19/08/2022,432.98
5158,9213,09/07/2024,487.53
1563,3205,10/02/2022,217.69
2690,9221,29/07/2024,216.34
2294,3744,24/01/2024,12.48
3655,8326,07/01/2023,377.45
4293,3794,07/02/2024,384.33
3541,8478,28/02/2024,126.32
2904,6946,30/10/2023,431.62
3697,3352,07/02/2023,473.93
2767,5378,24/05/2023,269.75
1911,10485,03/04/2024,138.37
2988,5443,15/12/2022,384.19
285,4181,23/09/2023,240.08
4649,7361,05/03/2024,215.22
872,3240,01/01/2025,77.06
3912,6050,05/06/2022,433.93
2190,5810,28/11/2022,48.11
966,5653,22/09/2024,79.9
3304,2800,21/12/2023,383.85
4678,4700,13/12/2023,149.27
3960,5308,04/02/2022,496.78
1760,9530,04/10/2024,430.35
3672,4525,05/02/2024,253.45
3082,183,26/07/2024,437.34
2717,924,28/01/2022,23.96
2199,9212,05/05/2023,462.25
4504,3623,16/10/2022,254.98
996,8099,11/06/2022,351.14
5192,6790,04/02/2023,174.08
3893,7513,10/01/2025,239.88
549,8925,23/07/2023,303.2
2510,2407,12/06/2023,363.23
362,2537,07/10/2022,303.61
3098,4160,30/03/2023,314.99
4454,2497,23/11/2023,443.37
390,2705,27/05/2022,258.63
323,10176,09/01/2024,471.17
2098,6860,12/10/2024,166.68
1229,2542,02/08/2023,208.54
2868,7806,28/06/2023,180.8
2205,9114,22/02/2024,208.84
3435,7421,22/03/2024,147.17
3266,5672,19/09/2023,133.42
822,6334,03/01/2024,286.19
2385,8624,29/11/2022,485.66
328,1854,17/02/2024,191.07
1593,3576,11/03/2022,26.27
4701,9577,03/07/2023,354.71
4028,5171,05/05/2023,346.3
4303,9534,06/06/2022,230.39
1784,8945,09/12/2024,388.03
340,5704,24/06/2022,221.4
2148,4198,10/03/2022,271.72
3474,7920,06/09/2022,275.43
1482,8854,30/10/2023,193.64
163,7723,20/01/2022,470.81
2358,1311,06/01/2023,282.86
3771,10331,10/11/2022,54.67
3823,2016,26/01/2022,481.43
4897,1877,31/08/2023,217.69
3796,10064,29/11/2022,227.79
705,4484,21/04/2022,489.87
4788,8543,08/02/2024,257.48
2028,6895,11/08/2024,224.26
342,1238,12/10/2024,102.16
1442,1986,26/03/2024,151.24
4433,4670,13/08/2023,349.46
1782,8687,05/05/2023,282.97
1604,1632,02/04/2022,170.26
1338,10368,24/11/2024,396.44
790,4618,04/03/2024,11.89
3155,3714,21/05/2024,305.04
656,3815,01/08/2022,188.47
4923,8149,29/11/2024,160.75
1255,1331,31/05/2024,232.57
1219,9994,08/12/2024,28.01
3059,4986,13/03/2024,482.03
602,6151,06/02/2023,283.59
1452,9861,15/07/2022,206.91
609,10448,11/12/2022,203.24
1627,10219,15/01/2022,328.91
3313,6914,07/07/2022,426.01
3089,1231,05/04/2024,50.37
390,7014,06/11/2023,425.73
3554,1247,03/09/2022,371.88
532,6830,14/03/2024,132.58
1230,713,24/06/2024,146.37
3268,3673,10/01/2024,310.92
1571,10027,05/10/2024,292.51
1011,3549,13/01/2024,339.16
877,1446,13/09/2023,129.05
2899,3856,01/07/2023,357.07
4654,4964,24/05/2023,101.11
2284,10255,05/11/2022,171.4
2001,10031,19/09/2023,206.15
1558,2265,17/08/2023,314.33
862,9002,16/09/2024,62.68
1084,6398,21/08/2023,449.93
1743,6340,21/01/2023,395.21
365,3131,02/11/2024,140.0
3059,4457,02/06/2023,38.66
1604,1972,08/07/2024,424.49
1925,7836,06/05/2024,462.24
4641,7179,06/04/2023,322.44
1967,10280,15/11/2023,435.23
1261,2926,26/09/2023,420.15
955,169,22/04/2024,484.54
571,7499,07/05/2023,322.61
4215,970,22/03/2023,462.7
3515,5329,06/10/2024,124.42
3616,10204,11/09/2022,370.95
3388,8312,08/09/2023,446.19
171,7175,26/05/2024,276.92
1834,5575,30/01/2023,427.88
2263,1018,12/02/2022,78.82
5002,8229,26/11/2023,326.08
2505,4845,19/12/2023,210.21
3247,4402,15/04/2022,392.9
4411,6941,08/10/2024,82.09
983,5097,12/10/2024,22.23
1152,8929,13/01/2022,95.37
2166,8263,26/03/2022,451.61
1883,2898,18/03/2024,334.53
3272,4537,09/09/2023,181.15
5064,2555,11/10/2022,183.99
3626,7234,27/11/2024,87.39
5062,6670,16/08/2022,305.72
2522,7211,16/08/2022,64.2
3992,7258,27/09/2023,51.53
4357,844,01/02/2024,87.53
681,1048,29/08/2023,16.33
2221,310,05/05/2024,266.02
531,6617,13/10/2023,167.0
3614,3049,28/08/2022,362.49
4715,2961,28/06/2024,94.21
2072,10478,19/11/2024,53.38
178,9279,18/03/2023,320.44
2203,8611,29/06/2022,369.69
3056,2192,12/11/2023,175.22
4127,8289,12/06/2022,431.23
179,455,31/12/2023,225.11
4779,6894,03/10/2023,475.87
2797,1300,01/09/2022,431.15
280,961,26/10/2024,419.34
4588,5246,16/11/2022,475.7
2390,5178,30/01/2023,374.45
1171,7118,13/11/2022,280.58
3737,4291,16/02/2023,401.78
575,5078,05/04/2023,289.91
588,4229,11/11/2023,117.68
3629,3853,29/12/2024,355.05
4184,8376,28/03/2024,324.99
2898,9523,30/08/2024,383.83
3311,791,07/07/2022,37.1
1575,2140,26/12/2022,396.88
34,9926,02/11/2023,240.43
965,3710,06/11/2022,235.68
4945,5586,13/01/2024,117.3
1304,2462,23/06/2024,242.13
3057,3751,11/04/2022,13.06
1898,6997,11/11/2023,143.37
2311,3184,06/10/2024,96.31
4222,3053,06/01/2024,492.55
4276,3775,07/10/2023,239.48
3315,5138,22/05/2024,496.75
2002,2397,09/03/2023,381.29
487,6477,05/12/2024,291.23
4861,6612,14/09/2023,267.17
2386,264,16/07/2022,220.47
3387,2375,24/09/2023,64.1
3445,1902,01/09/2023,107.6
4663,8909,02/04/2022,26.26
955,3290,06/11/2024,34.78
4081,7587,12/01/2024,338.21
676,7066,15/12/2022,460.84
736,9288,11/01/2025,189.16
2154,784,07/02/2023,241.27
1516,4532,24/05/2024,231.65
3369,6516,15/08/2022,39.77
4358,7997,21/09/2022,371.19
4614,6591,04/01/2025,163.08
3530,3328,02/02/2023,425.58
3405,2235,26/03/2022,89.31
2108,6433,31/03/2023,447.66
4346,8061,22/08/2024,489.23
1985,5260,10/12/2022,265.96
2759,6733,02/10/2024,16.43
3052,9841,06/09/2024,88.3
2694,8750,23/01/2023,439.01
787,8774,11/07/2022,134.7
4292,7433,02/10/2022,369.54
2888,4495,12/08/2022,60.75
3056,1950,09/11/2023,80.81
3418,7018,07/05/2024,428.08
4655,2078,06/04/2023,135.02
1906,5039,08/02/2024,448.27
2885,6488,26/11/2024,58.94
1687,4317,12/12/2024,34.28
433,1377,29/07/2022,172.44
196,1648,29/11/2022,161.85
4555,2398,17/04/2022,429.37
308,4414,20/07/2023,158.03
668,8958,10/02/2022,429.94
2716,2050,20/10/2022,104.8
3471,6957,28/10/2024,409.11
4876,7607,31/03/2022,298.44
1464,612,19/10/2024,433.8
3981,5768,20/09/2022,332.95
671,10157,10/01/2024,15.86
3096,447,22/04/2023,332.57
1871,4416,12/12/2023,272.92
1728,7718,25/09/2024,412.21
3723,1030,10/10/2023,85.3
3347,1940,30/09/2023,359.09
4888,5998,20/01/2022,19.1
1962,4062,24/08/2022,444.81
727,8057,27/01/2023,291.24
4262,2470,11/11/2023,359.72
2107,8630,17/12/2023,173.98
4759,6608,02/03/2023,168.25
2280,7176,24/11/2022,101.42
4360,2922,25/12/2024,251.31
4848,7032,03/02/2024,58.85
4015,5544,07/04/2023,218.7
190,5186,21/07/2023,294.03
4667,9376,24/10/2023,191.9
1764,7846,19/08/2022,147.39
17,5934,09/08/2024,190.25
3468,6839,26/03/2023,157.58
3510,8803,01/05/2023,248.54
1874,3977,18/10/2022,76.28
4448,5713,31/01/2023,336.1
316,9515,03/03/2023,256.14
2210,8792,18/03/2024,291.57
5082,2255,01/02/2023,404.14
4190,3155,10/05/2023,104.5
1722,6615,23/08/2024,236.76
4288,284,12/11/2022,364.29
4763,10428,22/08/2023,337.22
911,652,15/10/2022,403.81
2037,6168,14/02/2022,306.06
512,5353,14/11/2023,499.76
1874,8738,22/05/2023,385.58
5025,225,19/06/2022,309.27
1504,4393,18/01/2022,103.34
2798,410,22/03/2024,238.46
2918,5041,17/08/2024,230.6
1262,1448,09/01/2025,290.24
3149,1362,09/10/2023,469.19
1097,6640,29/06/2024,409.58
4171,5006,02/06/2022,232.63
2442,7180,11/03/2024,186.05
829,558,06/06/2023,197.14
1615,7772,19/01/2023,147.38
3329,9029,03/08/2024,80.71
4738,2342,23/10/2022,150.95
1090,1105,23/11/2023,461.42
570,5800,04/11/2023,241.96
4150,6483,16/04/2022,209.11
1983,3795,24/05/2024,175.32
992,8128,02/10/2022,244.62
2714,653,01/04/2024,437.32
2994,7348,05/12/2024,339.59
1474,4552,14/03/2024,30.95
2359,3055,05/07/2022,112.48
4323,5948,16/11/2023,294.15
437,10414,10/06/2024,167.03
612,3715,22/06/2023,57.32
888,2842,29/09/2022,464.57
4440,2923,29/08/2024,83.46
2381,9777,08/11/2024,276.94
2820,703,09/03/2023,325.49
1436,6360,24/03/2022,262.97
1103,9136,06/01/2024,206.65
1356,10496,02/10/2022,313.43
4704,3299,06/04/2024,11.48
1879,8261,25/01/2024,247.39
4802,8386,21/10/2024,193.71
2377,7588,25/09/2024,11.28
3262,6281,05/02/2022,490.37
3505,4435,13/11/2023,393.82
2541,10322,21/04/2024,96.05
4258,5715,04/08/2024,173.44
4882,3120,17/04/2023,239.57
4766,4446,16/04/2024,282.5
3304,333,02/01/2024,467.81
2733,8350,02/01/2024,330.8
4498,4121,15/08/2022,228.85
170,1947,24/03/2022,254.53
443,6304,27/04/2024,179.96
1577,5623,06/10/2022,131.16
5151,7088,17/08/2024,353.37
1279,7392,16/04/2024,349.77
348,2534,30/09/2022,163.92
2018,6785,18/06/2023,249.91
2702,5211,17/10/2022,255.61
5016,2199,18/12/2023,106.36
2969,1401,26/10/2024,466.16
3938,5481,15/10/2022,270.46
3493,1230,11/06/2022,208.08
4164,3347,12/02/2023,24.96
1012,4154,18/05/2024,386.93
1251,8486,06/10/2022,36.99
3980,7649,18/11/2023,219.3
4616,1367,03/06/2024,386.93
1887,5684,31/08/2023,431.43
4684,4277,27/03/2023,451.05
1526,1089,17/03/2024,380.72
1985,4218,18/01/2024,418.23
911,7059,21/03/2023,332.23
1169,5996,05/12/2023,156.15
754,2251,10/09/2022,183.09
6,7177,21/12/2022,418.72
2168,10387,27/02/2023,375.6
3476,10211,12/10/2023,449.56
5057,6771,17/02/2022,372.78
3486,3510,28/08/2022,88.53
2223,1869,20/08/2023,438.63
2260,1045,30/04/2024,453.32
4656,4601,28/12/2023,388.52
3425,7292,23/03/2022,42.78
2002,9479,05/05/2023,435.47
994,5184,12/06/2024,133.54
444,3506,25/06/2024,63.12
3725,1768,05/05/2022,196.13
4329,6823,21/12/2024,404.15
4594,9668,08/06/2023,427.82
3308,2393,20/04/2024,19.95
251,2739,29/01/2022,324.55
4750,1675,11/06/2023,350.51
3601,3085,15/01/2022,480.57
3105,3077,09/02/2023,85.83
4015,7776,27/02/2022,454.42
2760,2765,23/06/2023,490.43
1842,1109,02/10/2023,226.84
1427,6033,30/03/2023,76.1
3992,4411,15/06/2022,224.7
160,10083,12/05/2023,326.9
1861,2035,12/05/2022,452.8
3132,8175,16/02/2023,358.45
3032,6464,15/10/2024,206.4
1389,5741,03/01/2023,398.53
4360,2930,29/05/2023,165.94
4524,6606,03/07/2023,147.48
4747,5972,22/02/2022,483.31
3794,3107,04/10/2024,371.19
3016,10427,03/12/2023,236.71
2484,3098,07/12/2023,125.77
651,9380,09/07/2023,137.5
4346,4273,02/09/2024,272.03
3937,3039,22/09/2022,26.56
4534,48,01/02/2022,361.51
2260,4701,09/09/2024,46.88
130,8669,08/04/2023,179.07
713,7238,10/05/2024,209.56
1021,8222,02/08/2024,403.26
1063,6235,17/04/2023,193.25
4955,7490,20/09/2023,435.81
4291,7335,19/06/2024,78.34
1776,4203,17/09/2024,491.25
1565,7442,03/01/2024,266.0
4789,6544,30/12/2024,415.91
84,10385,14/01/2024,155.54
1875,3203,08/10/2023,484.75
4175,1847,20/06/2023,445.48
3331,5423,07/11/2022,448.38
1863,7163,08/10/2022,237.68
308,6396,12/11/2023,323.75
4449,3925,26/08/2023,231.06
1151,823,25/04/2022,388.33
515,2206,14/07/2024,242.51
2608,6667,16/02/2023,225.59
1227,3051,01/12/2024,375.98
21,6582,18/03/2022,198.14
697,10059,11/06/2022,88.21
499,736,07/03/2023,111.79
1976,2416,04/07/2024,270.92
3289,856,28/05/2024,291.62
388,1694,19/07/2022,150.39
4550,9130,28/12/2023,115.92
4639,4243,03/05/2022,385.55
3355,8607,19/08/2024,323.18
36,7400,10/11/2024,65.28
1578,7316,03/11/2023,20.57
3479,494,26/06/2024,302.5
976,6704,03/04/2022,183.98
4395,7918,11/04/2023,358.38
3770,6347,20/01/2024,194.27
2308,1440,15/11/2024,140.67
2649,906,10/04/2022,32.23
3576,10047,23/04/2022,303.57
3769,6973,21/03/2022,77.96
3238,7667,26/01/2023,494.86
533,7078,07/11/2023,467.78
4666,2727,19/12/2022,313.2
3188,6721,04/12/2023,21.74
714,5855,21/11/2023,264.54
3441,6578,26/06/2023,420.94
1411,10158,29/02/2024,313.85
2047,6864,25/12/2023,110.85
3850,1859,21/07/2024,260.61
966,2750,13/06/2024,490.98
3276,6051,14/03/2022,282.43
3495,4323,08/11/2022,156.86
2979,4176,05/10/2022,427.9
2319,3389,17/12/2022,419.19
4796,9656,03/03/2024,235.24
1058,10356,20/04/2022,430.8
2451,3668,06/08/2022,435.08
3209,7753,23/04/2022,416.64
3199,4075,16/03/2022,458.91
2759,8745,23/07/2024,206.63
977,4485,17/12/2023,270.15
2424,10453,10/02/2022,166.64
918,2636,04/02/2022,279.37
4154,464,02/03/2023,62.85
336,1032,21/10/2024,196.94
2888,7691,03/03/2022,435.03
4479,3401,13/01/2024,71.28
1920,7275,13/04/2022,50.59
1159,475,17/12/2022,402.73
807,5462,10/10/2022,75.65
4414,5942,09/08/2023,64.71
5134,4956,11/07/2023,173.59
738,5999,18/01/2022,470.01
784,1548,04/12/2024,198.23
4424,940,30/12/2023,189.14
1686,1886,01/01/2024,303.08
3955,8889,25/03/2024,347.63
682,3837,01/10/2024,344.47
3440,5766,05/11/2023,482.89
3224,3813,12/08/2023,186.45
4300,3982,29/01/2023,376.41
1161,1264,27/05/2023,303.39
4186,987,25/08/2022,105.49
3125,1973,26/07/2022,188.64
5073,9439,12/05/2023,253.3
4747,4401,05/05/2024,213.69
235,6750,15/08/2022,407.83
4051,5190,23/09/2024,108.76
876,9142,28/02/2023,287.09
4893,6427,20/10/2024,354.08
4738,886,09/03/2022,365.01
2659,6468,23/02/2022,262.5
4954,2718,01/06/2024,382.15
2158,6693,02/07/2023,211.89
4436,8993,29/04/2024,55.44
324,5036,19/10/2024,462.68
3257,5254,25/12/2023,66.07
4980,1522,19/06/2022,151.77
1565,1741,23/09/2023,21.52
4284,2884,18/07/2022,329.14
2698,6665,08/07/2024,176.73
1485,7716,16/05/2023,89.4
2039,1167,04/07/2022,490.09
3233,2490,11/04/2024,455.57
1802,1924,26/04/2023,94.2
5096,6123,25/05/2022,374.66
4549,3473,08/05/2023,405.68
2251,8228,15/01/2023,493.12
77,8975,06/02/2024,200.01
4569,1609,02/02/2022,21.87
190,7946,11/08/2024,183.26
4747,8233,16/12/2024,136.52
3281,8029,13/08/2022,329.48
4713,853,06/01/2024,176.51
1984,8456,01/06/2024,489.26
3190,2777,01/12/2023,40.68
4864,5180,31/07/2022,64.5
4200,1435,21/05/2023,428.28
2304,5880,03/10/2022,390.29
4654,1192,22/11/2022,286.05
4854,9883,14/04/2024,400.77
3234,7395,10/10/2023,249.24
3095,6871,09/09/2024,78.52
2645,5913,05/12/2023,483.23
788,7031,29/09/2022,247.98
2228,1688,14/07/2024,481.96
712,167,11/06/2022,433.61
837,3314,07/07/2024,211.33
4039,7737,07/08/2022,396.6
3879,6350,22/12/2022,460.04
5090,8239,05/11/2023,225.75
4173,129,28/07/2024,51.06
885,3419,08/06/2023,124.0
4434,4015,03/07/2024,412.38
708,7592,04/06/2023,159.06
4003,1693,13/02/2024,398.06
3679,10325,03/08/2023,442.88
1586,8507,04/10/2022,319.4
1307,1014,20/10/2022,326.58
4295,7142,31/03/2022,127.73
4249,916,01/05/2022,483.0
2505,9182,30/06/2023,106.8
4175,764,03/05/2024,240.55
3404,2643,03/10/2023,459.17
2404,6361,27/04/2023,77.77
2474,560,18/06/2022,217.04
2667,1726,19/09/2023,368.61
592,1736,30/08/2023,350.52
1628,989,26/04/2023,369.37
1334,3619,03/02/2023,265.52
3110,6953,02/08/2023,38.88
4333,5767,28/10/2024,80.35
4995,1000,28/06/2023,217.77
1927,2121,10/11/2022,150.37
3890,1827,06/02/2022,244.35
1860,8011,13/09/2022,348.15
3441,9332,27/04/2023,301.87
853,9889,09/06/2024,53.0
4934,10393,11/10/2023,171.84
1129,5230,25/04/2023,329.78
4889,1655,17/07/2022,149.82
2040,7347,07/08/2023,249.61
2089,2345,04/10/2024,327.69
2958,7697,02/01/2024,389.2
246,5083,24/04/2024,39.37
2453,4944,21/07/2023,113.97
4349,4752,06/07/2024,241.33
3625,5416,14/02/2023,344.3
1054,694,12/02/2022,81.8
1318,4608,17/08/2024,261.71
884,4429,18/02/2024,115.61
3926,9362,02/06/2022,475.13
2396,1703,31/05/2024,82.34
2954,6575,29/06/2023,364.06
1540,504,10/01/2024,31.68
4693,6899,12/10/2024,279.57
3508,6889,11/03/2022,398.6
3474,528,12/11/2022,270.54
2812,10431,12/12/2022,309.69
1734,7256,21/02/2024,193.1
3781,4376,10/03/2023,173.33
5086,2997,11/04/2023,140.22
1193,5309,06/02/2024,71.52
2221,6801,07/08/2022,391.95
680,3027,19/10/2022,408.08
238,4865,08/02/2024,347.85
5092,8939,02/09/2023,323.0
1009,6323,16/06/2022,281.33
3542,166,10/05/2022,251.7
1911,8979,09/01/2025,422.95
2478,5926,11/01/2025,346.67
3733,2679,08/09/2023,45.61
683,3825,08/05/2024,498.42
2145,10398,22/11/2024,470.61
905,5314,13/06/2022,83.9
347,6535,16/03/2022,237.38
1337,765,04/04/2024,97.61
3981,6226,11/11/2022,403.91
685,3343,01/02/2022,488.25
324,869,21/04/2023,391.94
4018,2142,28/11/2023,62.69
22,8409,27/06/2022,102.11
1918,7834,19/01/2024,51.08
3654,1488,13/01/2023,15.88
5081,8204,18/05/2022,472.91
1980,3888,08/06/2023,498.1
4017,4883,22/07/2023,171.01
4840,3221,14/04/2022,20.97
1109,318,18/05/2023,90.48
2181,5561,14/11/2022,100.35
2727,6518,26/09/2024,368.35
1346,2773,10/10/2022,244.42
2037,1016,28/08/2024,418.82
401,569,08/12/2022,193.38
2680,493,19/06/2023,450.03
311,9245,06/06/2022,354.55
3101,5820,21/02/2024,422.61
2756,8713,02/09/2024,334.85
2593,397,25/05/2022,449.89
4383,4940,01/10/2024,400.82
