transaction_id,customer_id,transaction_date,amount
6899,4693,12 Oct 2024,279.57
6889,3508,11 Mar 2022,398.6
528,3474,12-11-2022,270.54
10431,2812,2022-12-12,309.69
7256,1734,"Feb 21, 2024",193.1
4376,3781,2023-03-10,173.33
2997,5086,11 Apr 2023,140.22
5309,1193,06-02-2024,71.52
6801,2221,07/08/2022,391.95
3027,680,2022-10-19,408.08
4865,238,08-02-2024,347.85
8939,5092,02 Sep 2023,323.0
8305,3038,10/29/2023,225.47
6323,1009,16 Jun 2022,281.33
166,3542,10/05/2022,251.7
8979,1911,2025-01-09,422.95
5926,2478,11-01-2025,346.67
10390,1461,,315.56
2679,3733,"Sep 08, 2023",45.61
3825,683,2024-05-08,498.42
10398,2145,2024-11-22,470.61
5314,905,13-06-2022,83.9
6535,347,16 Mar 2022,237.38
10341,2769,09/26/2022,101.21
1844,4968,,419.82
765,1337,2024-04-04,97.61
6226,3981,11 Nov 2022,403.91
3343,685,2022-02-01,488.25
869,324,21-04-2023,391.94
6160,385,05/30/2023,326.84
2142,4018,28 Nov 2023,62.69
8409,22,2022-06-27,102.11
7834,1918,"Jan 19, 2024",51.08
1488,3654,13-01-2023,15.88
8204,5081,18-05-2022,472.91
3888,1980,08-06-2023,498.1
4883,4017,2023-07-22,171.01
3221,4840,14-04-2022,20.97
318,1109,2023-05-18,90.48
5561,2181,14-11-2022,100.35
6518,2727,26-09-2024,368.35
2773,1346,2022-10-10,244.42
1016,2037,28 Aug 2024,418.82
569,401,2022-12-08,193.38
5253,2350,07/14/2024,336.12
5510,4976,06/25/2022,35.54
493,2680,19 Jun 2023,450.03
9245,311,06-06-2022,354.55
8084,1014,,85.04
5820,3101,21 Feb 2024,422.61
8713,2756,02-09-2024,334.85
397,2593,25 May 2022,449.89
4940,4383,01-10-2024,400.82
2934,2207,04/28/2023,442.68
3390,3083,24 Apr 2023,
5368,2907,08 Sep 2022,345.03
9199,3431,"Sep 19, 2024",480.89
1540,2713,"Jun 21, 2023",352.18
9704,3296,01/27/2022,404.47
4749,4666,21-03-2024,35.38
1472,2157,04/16/2022,80.51
7441,1750,2022-01-14,418.48
5145,3108,07 Jun 2022,499.57
4023,3020,11-11-2022,484.73
7049,1120,14-01-2022,455.23
9241,1936,"May 03, 2023",207.32
7907,281,24-03-2023,444.66
10206,955,24 Feb 2023,54.36
3425,2724,2022-10-23,392.08
8352,2802,2023-08-31,477.38
550,1185,20-07-2022,320.13
1856,2798,14 Jun 2022,158.71
6345,2640,2024-08-08,127.64
4728,1557,01/09/2025,438.72
6207,386,"Dec 03, 2023",178.03
4879,5039,05/22/2023,364.86
10450,550,13 Dec 2023,309.03
9292,2186,2023-04-01,320.68
6029,3341,10/21/2022,149.01
6619,4760,"Apr 13, 2024",158.22
8221,368,,136.72
6949,4222,2022-09-02,331.33
5739,1477,2024-05-09,326.6
6204,3102,24 Sep 2023,59.13
5238,3831,,121.43
9610,4310,26 May 2024,194.3
2137,320,"Mar 23, 2023",498.19
8888,3959,08/22/2023,216.32
4462,3902,"Apr 27, 2023",324.67
3316,1217,2022-10-14,115.98
178,4271,07 Jul 2023,165.59
8555,1947,01/09/2025,46.29
3796,1241,12/10/2023,216.13
3185,739,2023-02-10,149.38
2226,950,2022-10-03,429.06
7063,1244,26-11-2024,68.3
5599,3717,24 Nov 2024,432.88
2981,4908,01/08/2025,247.28
10152,394,2024-02-03,82.81
6099,698,05 Sep 2024,242.19
4433,555,12-02-2023,369.69
8476,2563,07 Oct 2024,166.69
1011,3362,2023-05-01,78.75
2270,3751,"Jul 08, 2022",199.77
5420,2988,,351.52
9710,2565,"Dec 08, 2023",100.65
2146,533,03 Dec 2023,236.54
6958,4538,22 Jul 2024,452.88
3310,1628,2023-09-23,236.99
196,2857,23 Aug 2022,247.27
7272,2341,20 Nov 2022,399.02
9662,10,"Dec 16, 2024",32.97
7382,4647,11/07/2023,237.18
454,3825,2022-05-20,277.92
1961,180,04/28/2022,200.55
8220,3853,10-09-2023,208.38
631,238,03/20/2022,313.25
3931,1969,08/17/2022,215.35
3537,3482,02/18/2024,47.31
4415,2610,2023-05-23,38.64
7186,1914,02 Aug 2024,231.65
8609,3271,10/13/2022,146.49
3068,4529,07/08/2022,236.96
1013,1987,01/20/2024,201.71
2474,3712,2024-08-29,87.12
4166,5171,11/15/2023,429.41
2239,4443,08/12/2023,348.86
2506,733,01-02-2024,263.8
7073,2648,06 Nov 2024,96.0
8461,2419,2022-12-07,54.43
2535,3842,23 Apr 2023,29.79
4642,3727,02-03-2022,61.33
33,2939,2024-05-18,245.3
9614,3179,2024-08-17,281.17
6514,2194,11-09-2022,85.4
5981,3328,"Apr 14, 2023",202.04
5775,4307,16 Jul 2022,359.48
1096,4147,07/02/2022,353.11
9218,1511,15-05-2022,411.6
2874,1177,2023-09-20,51.33
3988,5195,"Mar 01, 2023",111.85
8579,2963,12/17/2022,INVALID
5226,4510,24-04-2024,77.59
1278,4003,06-04-2022,42.59
1140,4705,01/28/2022,419.94
7252,1239,21-06-2023,32.09
5299,3621,"Feb 05, 2023",260.21
6804,1480,2023-02-23,271.39
1889,4072,03/10/2022,193.75
3476,1031,02/14/2024,59.0
5060,1502,"Apr 03, 2023",96.95
8023,1396,29-12-2023,72.86
7128,4959,"Feb 18, 2023",403.24
8049,772,02 Apr 2022,92.4
4678,2900,"Apr 16, 2023",291.63
7042,2486,07/31/2022,454.04
3183,849,"Oct 25, 2022",83.32
898,820,31 Jan 2022,183.79
5933,4413,2023-09-11,225.2
6113,2587,12 Jan 2024,426.71
8787,3770,16-01-2022,180.49
1970,4797,15 Aug 2022,326.05
8632,2914,25-01-2024,395.69
1271,1553,"Jul 05, 2024",410.2
535,3808,06/25/2024,148.04
3125,4252,11/04/2024,129.08
4723,4460,"Mar 24, 2023",97.78
5285,3456,2022-04-15,50.71
4654,2666,25-03-2024,357.04
1207,1478,20 May 2022,299.15
3060,1035,05-09-2023,108.09
3694,3716,03-01-2025,423.51
5770,3279,"Sep 03, 2022",64.34
4396,2038,09 Sep 2022,105.5
3844,416,24 Feb 2023,48.68
1944,2226,,110.51
7605,466,2024-02-22,363.97
2123,2754,2022-03-15,88.0
2032,1146,2023-02-12,328.04
9407,3406,07/27/2023,62.79
9840,1331,04-01-2025,357.09
5321,3275,05/25/2023,333.36
10370,1249,"Aug 01, 2023",172.22
3645,762,11/03/2024,151.49
2387,3151,,117.25
2819,4463,05-08-2022,464.31
9100,37,2023-01-28,19.5
9562,2068,27 Aug 2023,263.21
9749,1197,01/19/2024,134.88
6311,3076,"Feb 13, 2022",484.63
9842,2004,10-02-2024,351.19
3871,5026,17 Feb 2024,455.83
2008,901,28 Jun 2024,359.58
925,3855,2023-06-23,26.77
3082,4537,2024-03-16,128.13
6424,4828,"Jan 12, 2023",372.65
3898,66,13 May 2024,116.8
7926,2004,2023-09-27,147.6
10100,1255,03 May 2023,277.42
2487,1883,"Sep 27, 2024",371.13
3010,2854,04-06-2023,207.07
6169,4473,05/08/2024,83.31
6853,2746,"Nov 05, 2022",455.88
4900,811,"Mar 13, 2024",397.05
2136,2538,02/11/2023,171.77
1098,4587,04-03-2022,273.74
2234,2395,25-07-2024,339.19
6270,360,22 Jun 2023,166.32
7812,1902,"Aug 07, 2024",168.85
8039,4476,04 Jul 2023,428.3
8184,1572,01/23/2023,308.33
4973,3456,05 Jul 2024,498.42
2920,5144,2024-12-29,335.21
3722,2739,2022-10-29,260.99
5579,4549,"Oct 16, 2023",12.61
1201,1455,2023-09-08,258.59
6767,593,2023-12-15,450.83
2079,1726,05 Mar 2023,10.28
280,1702,03/16/2024,433.77
8133,2215,16-05-2024,56.09
62,4973,10/11/2024,396.2
8042,778,2022-05-18,280.92
9023,3357,2022-05-16,393.08
9435,4655,29-07-2022,287.53
4430,82,"Jul 13, 2023",122.56
4772,3486,"May 17, 2024",386.38
737,1999,2023-05-24,296.98
8508,4068,01/24/2023,
1744,585,"Feb 12, 2022",42.84
6542,1825,2024-04-27,290.79
6114,795,05/25/2024,16.24
6706,1313,19 Feb 2022,304.7
3188,2762,"Dec 05, 2024",431.32
1195,4082,"Nov 23, 2024",99.08
3127,808,24 Dec 2023,76.01
7254,400,2022-12-02,62.06
6150,304,2023-12-04,306.46
9517,2252,07 Sep 2022,398.27
7755,1264,01/03/2024,24.36
7069,3550,07/08/2023,483.25
2736,3875,"Feb 13, 2023",85.95
7781,1129,26 Oct 2022,174.19
2493,1473,05/03/2024,274.12
3118,3606,10-10-2022,44.24
639,3034,23-12-2023,21.13
8141,819,2024-09-28,327.92
5379,978,15-07-2024,21.09
3529,1048,2023-05-10,105.98
2349,1051,10-12-2023,292.54
849,3531,2022-08-25,410.7
8831,2808,14-02-2022,98.92
1137,2854,14 Nov 2023,361.61
4980,859,11/17/2024,315.49
8629,5070,10-11-2023,251.58
4354,1292,10/30/2024,60.77
6792,1497,"Aug 01, 2024",248.12
9379,1675,"May 14, 2022",211.71
6910,4186,09/09/2023,39.68
1576,3130,"Sep 28, 2023",282.08
3472,4883,2022-01-23,273.53
5475,2934,06 Nov 2024,41.68
1662,1307,03 Dec 2023,57.64
6519,4429,03/25/2024,309.62
4256,4065,"Dec 17, 2022",57.09
7895,3697,"Apr 30, 2024",248.79
1910,576,10 Nov 2024,145.9
597,4339,2025-01-11,190.9
3468,365,07-09-2022,182.12
7092,2983,,391.37
2965,3032,06-11-2022,60.09
5022,4156,04/23/2023,251.77
7479,2988,2023-09-07,476.41
6472,4437,27-05-2022,128.31
3907,4692,28 Mar 2023,354.2
1999,4205,2022-01-22,408.52
56,4187,12/02/2024,47.95
9217,932,2022-05-13,378.55
9869,4858,"Mar 05, 2023",240.74
224,5123,13 May 2023,64.05
4809,5038,09/06/2023,51.18
6084,1110,12 Feb 2024,155.46
9101,644,14-09-2023,353.78
2570,526,2023-09-24,205.86
2361,1183,17-06-2022,82.02
1153,1093,,493.24
8064,107,09 May 2023,254.8
968,2153,02/11/2023,277.48
3193,4845,01/30/2022,104.89
10447,4102,25-05-2022,90.37
10058,1838,"Apr 22, 2023",22.2
6951,2006,2023-08-10,21.33
4839,1427,"Mar 17, 2024",245.16
10019,419,23 Oct 2022,71.77
2271,3022,2024-08-30,107.57
8253,1700,07/31/2023,485.13
6818,67,"Sep 13, 2023",151.86
10469,181,2024-03-19,292.18
4355,66,"May 11, 2024",498.88
3244,971,2022-05-15,400.66
3946,4297,2022-11-14,394.98
1187,3057,06 Sep 2022,56.79
10126,695,26 Jul 2023,292.63
3965,3076,24-02-2024,308.24
200,5162,"Sep 13, 2022",202.18
8446,4686,2022-10-16,54.93
7061,4732,09-11-2022,499.39
2914,3199,2024-06-20,244.02
3754,484,"Dec 02, 2024",54.82
4503,4568,"Jun 13, 2023",232.66
3168,732,11-04-2022,66.81
9253,2328,"Jan 13, 2022",96.26
2076,4664,13 Aug 2023,104.9
8660,2458,18 Nov 2023,281.24
6849,273,2022-05-10,35.87
2900,4901,12-03-2024,361.21
9666,3076,2022-06-07,417.78
724,4406,"Sep 12, 2024",437.58
4003,2916,07/23/2022,204.96
7411,4174,2022-10-07,91.53
2263,4198,"Mar 17, 2022",390.17
6486,2642,2023-01-30,170.61
3539,439,"Feb 21, 2022",109.91
8356,5172,2023-03-24,344.93
1641,4672,"Apr 05, 2024",370.49
4615,1612,04-11-2023,376.52
4724,4380,06-01-2024,418.45
10151,1447,2024-04-25,15.79
4405,2571,23 Oct 2023,358.27
5412,3150,26 Mar 2022,305.21
5890,5062,05/21/2022,435.54
2630,4527,12-09-2023,362.94
990,2900,13 Apr 2023,267.53
9680,4345,01-12-2023,278.01
1352,5070,2022-07-09,188.07
7970,4105,12/13/2024,255.23
2975,1837,18-09-2022,13.73
10228,1344,09/23/2024,413.09
343,5046,"Jan 26, 2024",337.56
8168,579,10/26/2022,23.31
4327,4585,"Apr 30, 2023",421.84
9477,4459,2022-11-03,419.83
1111,1270,13 Apr 2024,337.09
6777,2407,04-10-2023,23.18
8965,764,09 Oct 2023,481.96
7979,807,07 Oct 2024,105.84
6701,5023,10 Apr 2023,166.46
6149,1578,09/03/2024,486.08
9865,1950,11/03/2023,19.74
877,224,"Nov 24, 2024",77.28
1274,3240,03 Oct 2023,30.48
7226,1821,25 Feb 2024,425.68
2007,3727,19 Nov 2022,95.82
6265,3797,23-09-2023,180.92
3005,493,11/10/2024,306.49
9652,911,18-02-2022,336.94
6963,1004,2023-09-07,489.73
4370,526,"Sep 27, 2023",82.71
5742,2013,"May 30, 2022",461.81
6384,4148,02/08/2024,352.92
7182,4451,30-11-2022,220.28
9430,1831,24-04-2022,163.31
4600,3979,2024-11-11,469.45
4680,3672,28-08-2023,110.03
174,5167,20 May 2022,370.41
7978,4051,01-12-2024,111.66
8423,2911,04/22/2024,261.92
10371,2767,15 Sep 2024,152.27
486,3857,2024-06-29,279.42
9579,300,05-01-2023,146.24
4302,1650,05/08/2022,198.97
3868,5011,2022-08-07,352.38
7169,3298,"Nov 17, 2024",302.17
8140,772,2022-07-20,446.86
5177,4252,01-09-2023,194.68
7721,343,"Sep 15, 2024",16.68
1958,3848,2022-11-30,480.72
4314,4633,04 Jan 2025,328.54
6878,1867,2023-08-28,324.45
132,3716,13 Aug 2022,195.89
4566,1417,14 Sep 2024,393.23
9297,645,"Dec 04, 2024",300.93
2191,2810,"Jul 26, 2022",402.1
2175,2066,02/18/2024,200.88
9437,2224,"Aug 12, 2024",212.52
2052,830,2022-10-13,81.51
9738,1559,28-07-2023,168.76
9392,2488,"Aug 05, 2024",131.98
9750,3699,13-12-2022,142.02
1925,3140,"Mar 04, 2024",109.54
4572,4390,14-01-2022,254.76
6502,4197,26 Nov 2022,298.48
2210,1826,"Sep 12, 2024",230.14
6429,3416,11-01-2024,389.79
6455,1055,"Nov 08, 2023",110.46
9054,4906,10 Nov 2022,159.71
1542,5183,07/12/2024,290.41
3620,1952,08/08/2024,288.33
2354,592,2022-08-06,345.19
4442,465,2023-12-07,95.04
5734,2890,20-04-2024,367.37
10436,3169,2023-03-24,75.66
330,1579,"Dec 09, 2022",144.54
9798,1417,29-06-2023,111.92
4871,2789,12/17/2022,90.23
10374,3686,06/02/2024,447.26
463,1920,2022-06-15,383.95
10343,3103,09/25/2024,490.96
9434,2278,19 Feb 2023,62.11
5777,4690,07 May 2024,169.53
993,4368,2023-07-27,187.7
6013,649,2022-01-24,352.96
4646,4144,08/21/2023,397.64
2232,170,06/08/2024,58.74
2724,2707,13-05-2022,287.02
9301,4184,31 Oct 2023,402.38
3638,4161,"May 23, 2024",422.22
4136,3280,05/26/2023,344.16
5726,2969,2024-01-22,159.52
60,3494,,439.17
9243,1662,2023-12-10,80.19
159,212,"Jun 02, 2023",191.07
2023,299,2023-12-13,111.38
7663,4217,01/20/2022,417.09
7774,4647,14-07-2023,32.38
10155,5135,,122.53
7725,3154,2024-06-04,329.09
8127,3918,05/11/2024,349.28
2031,4837,01 Jul 2023,397.36
2991,3000,"May 06, 2023",313.5
5061,641,,496.01
8605,2442,03/03/2022,343.94
4246,749,"Dec 09, 2023",292.35
9683,4312,11/05/2023,366.35
2158,1725,17-04-2022,127.93
6188,455,2022-02-04,466.94
6166,961,2023-05-03,274.39
8834,2167,26 Nov 2022,356.7
1025,4295,18 May 2023,60.28
5965,1357,10-09-2023,304.31
7564,3840,02 Jun 2024,455.77
3777,1748,2023-02-02,433.95
8903,895,24 Dec 2023,298.52
64,3070,08-02-2022,240.64
4320,2866,2025-01-02,63.96
7242,4837,27-05-2022,96.29
2060,418,05-01-2024,402.6
8897,4705,02/18/2023,118.96
9626,971,2022-08-30,441.61
816,3390,20 Jul 2023,413.91
7886,5068,21-11-2023,86.25
2560,3209,"Jan 07, 2025",133.88
6459,2377,04/13/2022,43.02
3488,3534,"May 18, 2023",253.78
6908,3196,2023-08-04,480.62
6907,544,2022-06-27,141.08
4535,2939,04 Dec 2022,287.95
4085,4872,2024-08-28,390.69
3960,413,2023-01-05,377.7
2510,2637,10/01/2022,235.84
1437,2803,03 Dec 2024,74.85
5016,4588,2024-07-06,492.71
1627,5142,"Sep 07, 2023",374.68
646,2401,23 Aug 2023,41.76
7342,1805,06-07-2023,437.04
10165,4875,03/08/2023,434.86
6306,3060,08 Apr 2024,73.18
5356,4852,12/22/2024,315.22
932,544,06/10/2022,65.08
5240,1579,23-05-2022,211.68
4395,1112,04 Dec 2023,26.41
2550,4527,13 Mar 2023,360.0
7777,4836,03/15/2023,164.22
7004,2174,05/01/2022,53.42
5297,5091,"Jun 05, 2022",440.87
3864,4743,"Sep 07, 2024",68.07
2447,4558,2025-01-05,351.01
6825,819,16 Apr 2022,364.31
8458,833,03 May 2022,94.96
5552,4534,"Jun 23, 2023",124.02
4400,1901,01 Apr 2022,335.01
5637,2012,2022-07-15,104.45
4853,4068,"Dec 28, 2023",52.93
1083,729,"Apr 08, 2024",173.54
8646,1272,10/13/2024,94.55
8638,66,30 Dec 2022,457.62
6318,4299,28 Aug 2024,322.24
10184,3087,"Apr 25, 2024",385.89
5642,4403,2022-11-14,23.06
1883,3791,10-08-2023,295.06
565,1570,06 Jun 2023,289.74
2713,4693,12/31/2024,315.65
1005,1116,20 May 2022,363.56
9097,69,"Oct 17, 2023",124.88
4357,502,27-04-2022,348.72
5456,1002,07/07/2024,166.83
10057,21,19 Mar 2023,426.55
2514,199,2024-09-29,432.81
2156,1927,2023-06-02,399.19
9418,4802,06/12/2022,460.02
6071,2499,25-09-2022,373.18
10173,684,07-06-2023,208.19
8460,3869,22-06-2024,453.26
1534,3663,01/16/2022,191.3
400,3001,11 Oct 2023,263.01
4922,4794,2022-07-08,
7043,36,"Dec 24, 2024",89.17
10021,2727,20-02-2023,220.06
2622,1850,26 Sep 2023,29.21
9576,606,30-01-2022,226.75
3083,838,06/06/2022,202.32
7305,2747,"Sep 09, 2024",130.58
9993,344,"Sep 12, 2024",457.49
7975,3127,"Feb 03, 2024",462.6
4505,2370,01 May 2024,83.33
9667,5116,09/09/2023,35.1
9622,2993,11/29/2024,188.28
5975,728,"Jan 25, 2022",46.88
4272,2779,2024-07-16,350.77
6885,2731,24-02-2023,71.86
2267,549,"Jun 11, 2023",488.31
1407,3031,2024-09-23,43.76
6240,425,2022-10-20,202.75
7957,4335,2022-11-10,191.94
9684,3258,31-12-2024,412.75
9259,2193,"Nov 20, 2024",473.58
3969,2262,"Apr 06, 2022",172.53
9495,1017,"Nov 08, 2024",417.1
5361,1972,"Jun 04, 2023",62.4
5031,2860,"Sep 21, 2024",104.57
173,2748,"Feb 11, 2024",145.29
2966,4133,"Jul 02, 2024",62.04
2799,3679,12/24/2022,443.86
5898,4596,17-11-2023,217.07
7993,1427,2023-06-24,316.84
3881,4665,2023-05-23,470.88
8511,1888,23 Sep 2022,78.18
4631,2000,03/21/2024,430.32
7821,1637,"Nov 11, 2024",131.25
9184,5101,08 Apr 2024,449.4
6431,1045,"Apr 22, 2024",74.58
3865,2273,"Apr 20, 2024",180.62
948,5039,2023-12-15,61.56
9436,3382,2025-01-09,163.91
6274,742,07/09/2024,70.93
5239,2937,12/28/2024,322.22
9640,1945,25 Oct 2023,132.76
6203,1190,05/21/2022,407.27
408,27,10 Sep 2023,162.47
9022,4255,15 Feb 2022,74.79
2912,1467,2024-01-14,125.29
2211,2460,07/11/2024,446.84
2546,2635,"Jun 02, 2022",191.09
1252,1522,10-11-2024,447.25
10357,3711,2024-12-26,254.86
75,1230,11/10/2024,196.73
4444,641,"Apr 01, 2024",471.37
4870,1917,"Oct 31, 2024",418.0
9252,431,17-11-2024,360.06
6648,4830,02 Jul 2022,281.87
1518,1310,03/28/2023,248.8
6163,2014,14-08-2023,447.21
9550,4374,03/05/2024,305.25
10462,2969,2024-04-30,344.77
4541,1292,02-02-2022,83.95
9124,2799,06/16/2023,153.25
8214,68,"Jan 17, 2024",131.88
5946,2221,05-01-2025,335.03
1803,275,06-02-2022,146.66
513,677,,179.68
2696,2807,30-04-2022,156.24
9648,5089,"Aug 12, 2024",462.72
9552,776,09/06/2022,91.21
9007,2877,"Apr 04, 2023",214.98
2610,2582,03/26/2022,442.91
5104,52,10/20/2023,232.85
7549,2117,28-09-2023,129.5
9060,4553,2023-03-25,174.8
5633,3317,05-09-2023,294.64
5367,1275,2023-04-07,382.67
9673,3820,"Dec 21, 2022",474.86
6056,995,11 Jul 2022,131.06
9256,1177,07-07-2024,364.82
1525,3411,2024-02-17,250.35
9678,1135,03/13/2024,71.96
6068,3821,"May 23, 2023",465.67
6984,5083,2022-12-02,210.9
9939,1903,24 Apr 2023,155.88
2948,2021,08 May 2024,320.64
1205,2554,2023-04-24,468.17
3581,1880,13 Mar 2024,172.2
3764,4666,"Aug 29, 2024",76.72
1875,2745,09/19/2022,263.66
9421,3754,05/11/2023,126.08
6359,5054,"Feb 28, 2024",102.56
5439,2592,03 Dec 2024,430.49
4681,5053,,258.54
8968,5171,04-02-2024,282.09
5351,4139,"Oct 27, 2022",198.67
5706,4707,2022-06-28,107.15
4231,470,"Feb 03, 2022",259.27
6566,4277,17 Feb 2023,379.76
9980,1300,30-12-2024,234.71
10406,387,09/28/2022,120.44
190,1755,2022-10-27,11.57
8617,2641,10/20/2024,449.64
8176,3546,01/02/2025,295.71
5009,1943,"Apr 30, 2022",417.27
7601,2624,29-07-2024,450.31
5140,4390,10/28/2023,443.6
5438,612,14 Oct 2023,408.88
8016,1374,"Sep 21, 2023",246.45
1128,2987,03/06/2024,451.03
94,3967,19 Sep 2024,306.56
6202,647,21-03-2022,55.02
5761,1456,"Nov 07, 2024",75.89
3474,1697,02 Feb 2023,216.41
2083,1795,21-05-2024,239.47
10327,1987,2022-12-10,48.83
97,1027,,463.6
8735,900,24 Feb 2022,70.3
8314,3215,"Aug 21, 2023",227.8
1987,3853,04-04-2024,471.59
7187,2240,2022-10-30,191.91
2895,1040,05/19/2022,447.17
7028,1618,23-12-2023,46.6
1790,1447,06-04-2023,388.51
5583,1281,2022-08-29,441.68
6600,1403,04/21/2022,121.72
10293,4031,03-08-2023,43.03
296,3957,03-08-2024,262.07
671,2151,2023-06-17,381.39
9401,3848,2024-11-30,354.72
1851,254,05/10/2024,214.49
1837,3388,"Sep 11, 2022",421.49
9591,893,2023-12-22,245.22
2770,2546,05/14/2023,426.38
9642,812,24-04-2023,364.91
997,1357,2023-09-22,321.1
4271,232,07 Mar 2022,235.59
10013,3164,"May 25, 2023",155.06
721,810,27-12-2024,476.49
10449,2567,2023-08-29,57.18
8374,2511,"Jan 28, 2024",240.49
2999,894,02/28/2022,148.9
3980,3992,2022-05-09,493.83
3066,3403,23-12-2022,138.57
5394,4018,"Mar 12, 2022",389.7
4259,4683,06/17/2024,129.39
5222,2052,2024-01-30,148.86
1107,2408,"Mar 21, 2022",310.58
4581,3181,06/01/2022,97.05
8330,3816,2024-05-02,215.75
587,3188,"Mar 14, 2024",243.05
7662,3542,01/14/2024,223.14
3787,580,"Sep 02, 2023",27.41
4770,3574,03/08/2024,INVALID
1983,548,2024-12-26,123.59
10376,2402,09/10/2023,61.09
2678,224,31 Oct 2024,199.28
67,2383,"Apr 12, 2023",465.85
7489,3505,14-07-2023,278.55
3214,3461,23 Oct 2022,70.33
1993,3790,,281.18
1009,5023,07 Jul 2024,301.05
2500,4404,10/03/2023,55.83
8883,87,03/31/2023,495.78
6869,4810,2022-11-15,73.94
6037,3365,2024-01-14,286.2
9762,251,"Feb 14, 2023",400.28
9327,600,2023-06-24,163.2
384,5180,2024-05-22,232.7
9333,3774,07/31/2022,439.86
6035,1524,04/24/2024,306.37
7890,3627,18-06-2023,116.74
6370,3187,11/21/2024,38.21
1031,2797,2022-05-15,438.87
1937,4913,17-09-2023,426.3
198,1900,02-01-2024,438.77
10029,3368,2023-03-03,27.33
160,2309,08/14/2023,471.48
3459,4820,26 Aug 2024,138.0
8207,1673,2024-10-07,176.61
1814,2155,"May 16, 2024",244.16
3637,372,05/07/2024,455.92
8680,1255,2024-12-24,358.19
7704,3794,"Oct 07, 2022",496.28
8662,2734,07 May 2023,436.53
3765,360,06/20/2024,26.09
2485,945,"Mar 30, 2024",400.33
2612,1818,"Feb 15, 2022",405.29
5063,1520,23-04-2023,151.91
2906,5157,2024-03-03,42.35
123,2908,08/21/2022,475.46
7229,1855,04/08/2023,32.58
7044,4267,2024-01-29,282.27
1720,4108,,276.56
8601,1264,01/05/2024,130.28
10146,4675,"Nov 08, 2024",463.33
7468,4271,"May 27, 2024",108.96
6030,604,11-10-2022,73.38
2278,3797,30 Dec 2022,51.76
3940,1849,03-10-2024,359.71
3520,819,02/04/2024,55.23
4367,84,2024-06-25,31.03
3084,4501,"Jun 07, 2023",435.82
5658,122,02 Jul 2023,198.13
7810,4945,"Nov 14, 2023",413.66
5447,5034,25 Sep 2023,432.63
6723,2457,2022-09-12,152.9
7245,41,21-08-2023,204.15
2124,2680,28 Jun 2023,300.79
5316,3546,"Aug 25, 2024",423.3
3308,4336,01-09-2023,494.95
10003,2043,"Oct 17, 2024",464.31
935,4397,"Aug 13, 2022",225.8
8392,1524,2024-04-08,253.23
8914,938,20 May 2022,355.53
8649,4436,08 Jun 2022,398.02
9720,3491,20-07-2022,136.18
9839,1599,"Mar 04, 2024",69.86
3903,3205,11-07-2023,99.99
2969,4012,"Mar 13, 2024",264.28
3508,4983,18-10-2022,180.04
9506,1623,"May 29, 2024",380.25
7657,2929,11/07/2024,22.04
5448,1907,21 Apr 2023,161.83
1289,896,"Dec 17, 2024",64.59
3023,2600,12/12/2023,395.93
4210,4638,2022-04-06,85.6
5591,4691,15-08-2024,67.76
10209,581,14 Jul 2022,481.46
5955,3677,"Aug 01, 2023",389.61
9233,3404,"Mar 03, 2024",456.68
6465,3831,2023-10-24,376.32
9899,3080,2022-05-26,39.79
2631,4297,26-03-2023,446.99
3872,1814,2023-04-16,495.34
6454,4312,27 Feb 2024,79.26
6996,667,"Sep 01, 2023",105.4
6064,1033,"Nov 14, 2024",207.2
6671,1824,06 May 2022,263.12
8833,3858,"Mar 06, 2023",406.79
309,3568,28 Jan 2024,497.91
68,4844,"Jun 12, 2022",22.51
6460,4278,2023-07-02,34.24
422,3108,12-08-2023,355.9
3567,252,28 Apr 2024,103.9
6532,1719,12 May 2023,187.66
10429,2424,14-08-2023,183.19
8604,3499,20-03-2023,272.24
5067,5095,05 Sep 2023,35.29
5172,1216,18 Aug 2022,434.45
7673,4758,18-12-2022,296.03
9580,194,2022-08-17,93.41
8837,4286,28 Jun 2024,201.27
2099,3316,"Jun 14, 2024",35.13
1897,1548,04/17/2022,407.88
3216,1891,"Mar 02, 2023",283.19
2049,3928,29 Nov 2022,43.2
34,4560,01/16/2023,116.74
4283,4737,22-10-2023,322.1
1112,2243,22 Nov 2022,22.92
4557,1594,2024-10-03,110.33
1969,1381,2024-12-22,117.38
761,3605,01 May 2023,64.62
715,2921,24-06-2024,254.41
7668,2662,09/17/2022,92.81
9450,3700,"Jun 19, 2022",428.03
907,2040,05-09-2022,96.91
9922,2116,2022-03-29,390.21
2599,4556,09-08-2022,351.73
7818,3424,2022-06-07,76.5
5408,3238,,482.36
10014,3435,14 May 2024,283.15
6314,3831,19-11-2023,295.93
3635,4277,21-03-2024,199.11
6485,4283,06-08-2022,474.04
2033,2474,16-09-2022,204.22
4303,2848,"Nov 04, 2024",219.05
5458,2630,12-11-2023,374.79
175,607,"Aug 14, 2022",356.34
490,785,04/28/2024,199.91
4219,3923,08/05/2023,433.6
6116,1610,19-12-2023,324.76
3538,909,11/13/2023,460.57
8163,2661,"May 03, 2023",495.16
3730,4144,"Apr 16, 2023",71.95
6162,2336,02/17/2024,15.54
9705,834,23-03-2023,95.65
3360,3431,11/03/2022,242.41
1531,3059,"Aug 28, 2022",405.49
7936,3368,"Jan 30, 2023",118.91
